"","samp_full","Pop","PopID","Region","Ecotype","label","Region_color","Ecotype_color","PopID_color","Gsub_PC1","Gsub_PC2","G_AllInv_PC1","G_AllInv_PC2","InvHclustOrder","InvHclustK5"
"216",18103,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18103","darkgoldenrod","seagreen2","#9400D380",0.0686349341917198,0.0804968227041545,-0.0982372549353954,-0.0456330086386597,12,5
"217",18104,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18104","darkgoldenrod","seagreen2","#9400D380",0.0708416175805629,0.0824980891194693,-0.10012524637924,-0.0466517699657137,135,5
"218",18106,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18106","darkgoldenrod","seagreen2","#9400D380",0.0709297729347729,0.0824096561054595,-0.0992669539173372,-0.0465409277268533,104,5
"219",18108,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18108","darkgoldenrod","seagreen2","#9400D380",0.0702335389335877,0.0806615678545893,-0.0990041167449459,-0.0452864041608951,81,5
"220",18109,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18109","darkgoldenrod","seagreen2","#9400D380",0.0693492251613716,0.0728768941396282,-0.0925778103171648,-0.0374962115340176,101,5
"221",18110,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18110","darkgoldenrod","seagreen2","#9400D380",0.0505184469625805,-0.00586105365635943,-0.0367389034276152,-0.0126031527492487,103,5
"222",18112,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18112","darkgoldenrod","seagreen2","#9400D380",0.0713055127853815,0.0786747938814712,-0.0999669199534076,-0.0446092224927928,109,5
"223",18113,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18113","darkgoldenrod","seagreen2","#9400D380",0.0726702176116882,0.0796219894753979,-0.100682792148249,-0.0461478389839969,119,5
"224",18115,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18115","darkgoldenrod","seagreen2","#9400D380",0.0609757758115739,0.018971928450133,-0.063243684583861,0.0321973112819228,46,5
"225",18116,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18116","darkgoldenrod","seagreen2","#9400D380",0.0592170766759989,0.0170174383561584,-0.0624988563336945,0.0328022246745204,95,5
"226",18117,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18117","darkgoldenrod","seagreen2","#9400D380",0.0567665178175268,0.0095011958381418,-0.0560391375444841,0.0410541956317597,76,5
"227",18118,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18118","darkgoldenrod","seagreen2","#9400D380",0.0707619876479484,0.0705080492125885,-0.0934960986287545,-0.0375201078790847,92,5
"228",18119,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18119","darkgoldenrod","seagreen2","#9400D380",0.0567211615903788,0.0129877457865813,-0.0564408584835316,0.0410972494620536,33,5
"229",18120,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18120","darkgoldenrod","seagreen2","#9400D380",0.0588051930123816,0.0185722945707591,-0.062057293806107,0.0316400709586418,86,5
"230",18122,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18122","darkgoldenrod","seagreen2","#9400D380",0.0619717998609629,0.0537692743973369,-0.0720763070112652,-0.0897387790355849,291,5
"231",18123,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18123","darkgoldenrod","seagreen2","#9400D380",0.0706364948722694,0.0786033300251896,-0.0988443638047652,-0.0463176884765484,177,5
"232",18124,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18124","darkgoldenrod","seagreen2","#9400D380",0.0690112821108977,0.0707858849283304,-0.0940882921912495,-0.0368935300723919,180,5
"233",18125,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18125","darkgoldenrod","seagreen2","#9400D380",0.0723013895567838,0.0804928054650467,-0.100261073430786,-0.0446763531230179,241,5
"234",18126,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18126","darkgoldenrod","seagreen2","#9400D380",0.0706061997265972,0.0828048564051899,-0.0992989872263509,-0.0454039802704334,182,5
"235",18127,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18127","darkgoldenrod","seagreen2","#9400D380",0.0590087980660373,0.0178540483056256,-0.0619258694100991,0.031902470369437,274,5
"236",18128,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18128","darkgoldenrod","seagreen2","#9400D380",0.0735871401139092,0.079349761400957,-0.101103996490517,-0.0467094759137351,288,5
"237",18130,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18130","darkgoldenrod","seagreen2","#9400D380",0.0704024007333161,0.0808684653026509,-0.0989229751665292,-0.0455332789295619,264,5
"238",18131,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18131","darkgoldenrod","seagreen2","#9400D380",0.0632243162468322,0.0542364571123675,-0.0730674698933664,-0.0916166174308215,267,5
"239",18132,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18132","darkgoldenrod","seagreen2","#9400D380",0.0599867756219783,0.0172951955954025,-0.0627058863786759,0.0325201273199043,256,5
"240",18133,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18133","darkgoldenrod","seagreen2","#9400D380",0.0717104000336432,0.0791737299999888,-0.100299915254539,-0.0455569016445661,294,5
"241",18134,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18134","darkgoldenrod","seagreen2","#9400D380",0.0359284605542133,-0.104088910616176,0.015057140218191,0.100346864447845,187,4
"242",18136,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18136","darkgoldenrod","seagreen2","#9400D380",0.0559414201472944,-0.020180324302481,-0.049186772538751,0.0691741474075633,191,5
"243",18138,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18138","darkgoldenrod","seagreen2","#9400D380",0.0689870095791818,0.0714554849069832,-0.0923823817205689,-0.038298166307441,279,5
"244",18139,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18139","darkgoldenrod","seagreen2","#9400D380",0.069213593626767,0.0823314931398928,-0.0990890372822171,-0.0465198206092854,200,5
"245",18140,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18140","darkgoldenrod","seagreen2","#9400D380",0.0699276647073677,0.0778188934548134,-0.0970265460178386,-0.0437490412341015,162,5
"246",18141,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18141","darkgoldenrod","seagreen2","#9400D380",0.0711655504571067,0.0750743271923832,-0.098628032453606,-0.0444791325516336,265,5
"247",18142,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18142","darkgoldenrod","seagreen2","#9400D380",0.0599419535547626,0.0173065704366236,-0.061916707604366,0.0317365143819557,281,5
"248",18143,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18143","darkgoldenrod","seagreen2","#9400D380",0.0693145163541941,0.0797562932657197,-0.0991507224599008,-0.0464272201968493,271,5
"249",18146,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18146","darkgoldenrod","seagreen2","#9400D380",0.0706327019936927,0.0805360988225859,-0.0982638437913221,-0.0466302328135981,87,5
"250",18147,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18147","darkgoldenrod","seagreen2","#9400D380",0.0692502956582057,0.0816870063444011,-0.0984035050027474,-0.0464845312946478,94,5
"251",18148,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18148","darkgoldenrod","seagreen2","#9400D380",0.0568041849776478,0.0111431494983646,-0.05551220196318,0.0398789623637088,192,5
"252",18149,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18149","darkgoldenrod","seagreen2","#9400D380",0.0715918143927391,0.0810912280854753,-0.0996824883393391,-0.0453965714131529,199,5
"253",18150,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18150","darkgoldenrod","seagreen2","#9400D380",0.0692725602634551,0.080942571217372,-0.0987584728554939,-0.0450558337215928,268,5
"254",18151,"Pop8","Ice.Off.NE","Iceland","2-Offshore","Iceland_2-Offshore_Ice.Off.NE_18151","darkgoldenrod","seagreen2","#9400D380",0.0703572527953026,0.0780702292254055,-0.099228218316493,-0.0469264968036915,269,5
"255",18052,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18052","darkgoldenrod","darkcyan","#6495EDFF",0.0496126172761878,-0.0169948686720329,-0.029858452315751,-0.00515266569732889,181,5
"256",18053,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18053","darkgoldenrod","darkcyan","#6495EDFF",0.0371234391183538,-0.106043949913511,0.015012186724217,0.103624358292569,213,4
"257",18056,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18056","darkgoldenrod","darkcyan","#6495EDFF",0.0440072749305378,-0.11002077634128,-0.00364790924353531,0.173605090829588,37,3
"258",18058,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18058","darkgoldenrod","darkcyan","#6495EDFF",0.0600241151278581,0.0552326496439865,-0.0709959442956558,-0.0890665776149971,131,5
"259",18059,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18059","darkgoldenrod","darkcyan","#6495EDFF",0.0487256515628462,-0.0167825417576197,-0.0298141540147818,-0.00428628214143147,122,5
"260",18061,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18061","darkgoldenrod","darkcyan","#6495EDFF",0.0456315836595027,-0.0835361559299234,-0.0112596917872127,0.147774305936944,50,3
"261",18062,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18062","darkgoldenrod","darkcyan","#6495EDFF",0.0248049053671498,-0.13692207949745,0.0478096396223675,0.0621295466294807,65,1
"262",18064,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18064","darkgoldenrod","darkcyan","#6495EDFF",0.0344176563134562,-0.0821344744899418,0.0130082174870056,0.0808727206935803,42,1
"263",18065,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18065","darkgoldenrod","darkcyan","#6495EDFF",0.0330973877021553,-0.111145807539213,0.0213376949691949,0.109218904923685,60,1
"264",18067,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18067","darkgoldenrod","darkcyan","#6495EDFF",0.0351012332668243,-0.101369039789517,0.0144565274616317,0.0995324710995253,23,4
"265",18069,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18069","darkgoldenrod","darkcyan","#6495EDFF",0.0378938720370307,-0.080968700095262,0.00772089057290914,0.0748137285069866,21,4
"266",18070,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18070","darkgoldenrod","darkcyan","#6495EDFF",0.0431557926888945,-0.0901646434281673,-0.00413460122654171,0.153632858121428,70,3
"267",18072,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18072","darkgoldenrod","darkcyan","#6495EDFF",0.035630470441318,-0.10441775083088,0.0144472884030202,0.098227563735729,40,4
"268",18073,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18073","darkgoldenrod","darkcyan","#6495EDFF",0.0251560806250858,-0.125081102511965,0.0410789774382431,0.0552420721250512,24,2
"269",18074,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18074","darkgoldenrod","darkcyan","#6495EDFF",0.0275944789021591,-0.125318904956069,0.0419476969215531,0.0521038903696293,16,2
"270",18075,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18075","darkgoldenrod","darkcyan","#6495EDFF",0.0592745864782828,0.0169134711001712,-0.0620703311760248,0.0319801906347019,39,5
"271",18076,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18076","darkgoldenrod","darkcyan","#6495EDFF",0.0395200192650838,-0.0629415312899331,0.00365787553872612,-0.0247677956258127,111,2
"272",18077,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18077","darkgoldenrod","darkcyan","#6495EDFF",0.0336720991973972,-0.133321242361825,0.0261614915207234,0.131530160719749,93,1
"273",18078,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18078","darkgoldenrod","darkcyan","#6495EDFF",0.0468774541977764,-0.0533352715139926,-0.0158920797490522,0.0341070435257164,54,5
"274",18080,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18080","darkgoldenrod","darkcyan","#6495EDFF",0.036643052085729,-0.107694992529909,0.0147945599672789,0.103584988057873,55,4
"275",18081,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18081","darkgoldenrod","darkcyan","#6495EDFF",0.060535796296838,0.0151817683444851,-0.0629820960114504,0.0314038981223117,124,5
"276",18082,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18082","darkgoldenrod","darkcyan","#6495EDFF",0.0500794180474846,-0.00962926443238435,-0.0363590188237076,-0.0119543965619457,20,5
"277",18083,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18083","darkgoldenrod","darkcyan","#6495EDFF",0.0561823602770853,-0.0173541512063679,-0.0479487528288248,0.0632768718771246,121,5
"278",18084,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18084","darkgoldenrod","darkcyan","#6495EDFF",0.0496623641819452,-0.0472893525795479,-0.0250762256297628,0.112237918521078,25,3
"279",18085,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18085","darkgoldenrod","darkcyan","#6495EDFF",0.0376307170669496,-0.0791034028344806,0.00741524485952566,0.0749582983312397,53,4
"280",18086,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18086","darkgoldenrod","darkcyan","#6495EDFF",0.0447124321222414,-0.0660736142743887,-0.0127933447687453,0.130445207097178,83,3
"281",18087,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18087","darkgoldenrod","darkcyan","#6495EDFF",0.0381773922036508,-0.0771489352501689,0.0071405345770895,0.0741847531707007,36,4
"282",18088,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18088","darkgoldenrod","darkcyan","#6495EDFF",0.0517436658251299,-0.00729715183993375,-0.0367220534837256,-0.0125468536043328,47,5
"283",18090,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18090","darkgoldenrod","darkcyan","#6495EDFF",0.04635018873469,-0.0560237103778997,-0.0189395299321928,0.120934181845815,51,3
"284",18091,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18091","darkgoldenrod","darkcyan","#6495EDFF",0.0484370793113049,-0.0128793848935419,-0.0299288507387916,-0.00485467939983136,79,5
"285",18092,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18092","darkgoldenrod","darkcyan","#6495EDFF",0.0225558131180391,-0.160711690002647,0.0556388694377891,0.0901884514339632,75,1
"286",18093,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18093","darkgoldenrod","darkcyan","#6495EDFF",0.0592846865763083,0.0161143021077424,-0.0629522927918189,0.0324328018826554,63,5
"287",18094,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18094","darkgoldenrod","darkcyan","#6495EDFF",0.0451904065598788,-0.090633736380088,-0.00515167897989437,0.157641573445825,71,3
"288",18095,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18095","darkgoldenrod","darkcyan","#6495EDFF",0.0368926524589909,-0.106513748152442,0.0150551491677605,0.102559757315993,102,4
"289",18096,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18096","darkgoldenrod","darkcyan","#6495EDFF",0.050783603615664,-0.00576789365950865,-0.0363145107037447,-0.0129342087201361,3,5
"290",18097,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18097","darkgoldenrod","darkcyan","#6495EDFF",0.0360140916843287,-0.0897902206273936,0.0142124166131332,0.0836805216722128,48,1
"291",18098,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18098","darkgoldenrod","darkcyan","#6495EDFF",0.0379272769693156,-0.0938640214100452,0.00830561543998672,0.0912856736031403,68,4
"292",18099,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18099","darkgoldenrod","darkcyan","#6495EDFF",0.0509285906096213,-0.0066536912695108,-0.0366546736567127,-0.0125310456190858,41,5
"293",18100,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18100","darkgoldenrod","darkcyan","#6495EDFF",0.049010003447294,-0.00505266313873251,-0.0353226228235534,-0.0132487075597399,26,5
"294",18101,"Pop9","Ice.Near.NE","Iceland","1-Nearshore","Iceland_1-Nearshore_Ice.Near.NE_18101","darkgoldenrod","darkcyan","#6495EDFF",0.0360985407292026,-0.10325226469778,0.0146172577005579,0.103622796446973,31,4
